  x  	  p(x)  	  dndx(x)  	  (maj)n(x)  	 Alfa  	  Conduction level  	 Valence level  	  EQ Field

   3.2e-06	0	0	8.076e+24	2.126e+07	0	-1.5	0
 3.203e-06	3.596e+08	1.156e+17	8.076e+24	2.126e+07	0	-1.5	0
 3.206e-06	6.936e+08	1.073e+17	8.07e+24	2.126e+07	0	-1.5	0
 3.209e-06	1.004e+09	9.958e+16	8.064e+24	2.126e+07	0	-1.5	0
 3.212e-06	1.291e+09	9.232e+16	8.059e+24	2.126e+07	0	-1.5	0
 3.215e-06	1.557e+09	8.552e+16	8.055e+24	2.126e+07	0	-1.5	0
 3.218e-06	1.804e+09	7.915e+16	8.05e+24	2.126e+07	0	-1.5	0
 3.221e-06	2.032e+09	7.319e+16	8.046e+24	2.126e+07	0	-1.5	0
 3.224e-06	2.243e+09	6.76e+16	8.043e+24	2.126e+07	0	-1.5	0
 3.227e-06	2.438e+09	6.237e+16	8.039e+24	2.126e+07	0	-1.5	0
  3.23e-06	2.618e+09	5.747e+16	8.036e+24	2.126e+07	0	-1.5	0
 3.233e-06	2.783e+09	5.289e+16	8.033e+24	2.126e+07	0	-1.5	0
 3.236e-06	2.935e+09	4.86e+16	8.03e+24	2.126e+07	0	-1.5	0
 3.239e-06	3.074e+09	4.458e+16	8.028e+24	2.126e+07	0	-1.5	0
 3.242e-06	3.202e+09	4.082e+16	8.026e+24	2.126e+07	0	-1.5	0
 3.245e-06	3.319e+09	3.73e+16	8.024e+24	2.126e+07	0	-1.5	0
 3.248e-06	3.426e+09	3.401e+16	8.022e+24	2.126e+07	0	-1.5	0
 3.251e-06	3.523e+09	3.093e+16	8.02e+24	2.126e+07	0	-1.5	0
 3.254e-06	3.612e+09	2.805e+16	8.018e+24	2.126e+07	0	-1.5	0
 3.257e-06	3.692e+09	2.536e+16	8.017e+24	2.126e+07	0	-1.5	0
  3.26e-06	3.764e+09	2.284e+16	8.016e+24	2.126e+07	0	-1.5	0
 3.263e-06	3.829e+09	2.049e+16	8.015e+24	2.126e+07	0	-1.5	0
 3.266e-06	3.887e+09	1.829e+16	8.014e+24	2.126e+07	0	-1.5	0
 3.269e-06	3.939e+09	1.624e+16	8.013e+24	2.126e+07	0	-1.5	0
 3.272e-06	3.984e+09	1.432e+16	8.012e+24	2.126e+07	0	-1.5	0
 3.275e-06	4.025e+09	1.253e+16	8.011e+24	2.126e+07	0	-1.5	0
 3.278e-06	4.06e+09	1.086e+16	8.01e+24	2.126e+07	0	-1.5	0
 3.281e-06	4.09e+09	9.301e+15	8.01e+24	2.126e+07	0	-1.5	0
 3.284e-06	4.115e+09	7.846e+15	8.009e+24	2.126e+07	0	-1.5	0
 3.287e-06	4.137e+09	6.49e+15	8.009e+24	2.126e+07	0	-1.5	0
  3.29e-06	4.154e+09	5.225e+15	8.009e+24	2.126e+07	0	-1.5	0
 3.293e-06	4.168e+09	4.047e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.296e-06	4.179e+09	2.949e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.299e-06	4.186e+09	1.928e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.302e-06	4.19e+09	9.77e+14	8.008e+24	2.126e+07	0	-1.5	0
 3.305e-06	4.192e+09	9.3e+13	8.008e+24	2.126e+07	0	-1.5	0
 3.308e-06	4.191e+09	-7.286e+14	8.008e+24	2.126e+07	0	-1.5	0
 3.311e-06	4.187e+09	-1.492e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.314e-06	4.182e+09	-2.2e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.317e-06	4.174e+09	-2.857e+15	8.008e+24	2.126e+07	0	-1.5	0
  3.32e-06	4.165e+09	-3.466e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.323e-06	4.153e+09	-4.03e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.326e-06	4.14e+09	-4.552e+15	8.008e+24	2.126e+07	0	-1.5	0
 3.329e-06	4.126e+09	-5.034e+15	8.009e+24	2.126e+07	0	-1.5	0
 3.332e-06	4.11e+09	-5.479e+15	8.009e+24	2.126e+07	0	-1.5	0
 3.335e-06	4.093e+09	-5.89e+15	8.009e+24	2.126e+07	0	-1.5	0
 3.338e-06	4.075e+09	-6.268e+15	8.009e+24	2.126e+07	0	-1.5	0
 3.341e-06	4.056e+09	-6.616e+15	8.01e+24	2.126e+07	0	-1.5	0
 3.344e-06	4.035e+09	-6.935e+15	8.01e+24	2.126e+07	0	-1.5	0
 3.347e-06	4.014e+09	-7.228e+15	8.01e+24	2.126e+07	0	-1.5	0
  3.35e-06	3.992e+09	-7.495e+15	8.011e+24	2.126e+07	0	-1.5	0
 3.353e-06	3.969e+09	-7.74e+15	8.011e+24	2.126e+07	0	-1.5	0
 3.356e-06	3.945e+09	-7.963e+15	8.011e+24	2.126e+07	0	-1.5	0
 3.359e-06	3.921e+09	-8.165e+15	8.012e+24	2.126e+07	0	-1.5	0
 3.362e-06	3.896e+09	-8.348e+15	8.012e+24	2.126e+07	0	-1.5	0
 3.365e-06	3.871e+09	-8.514e+15	8.012e+24	2.126e+07	0	-1.5	0
 3.368e-06	3.845e+09	-8.663e+15	8.013e+24	2.126e+07	0	-1.5	0
 3.371e-06	3.819e+09	-8.796e+15	8.013e+24	2.126e+07	0	-1.5	0
 3.374e-06	3.793e+09	-8.915e+15	8.014e+24	2.126e+07	0	-1.5	0
 3.377e-06	3.766e+09	-9.02e+15	8.014e+24	2.126e+07	0	-1.5	0
  3.38e-06	3.738e+09	-9.112e+15	8.015e+24	2.126e+07	0	-1.5	0
 3.383e-06	3.711e+09	-9.193e+15	8.015e+24	2.126e+07	0	-1.5	0
 3.386e-06	3.683e+09	-9.262e+15	8.015e+24	2.126e+07	0	-1.5	0
 3.389e-06	3.655e+09	-9.321e+15	8.016e+24	2.126e+07	0	-1.5	0
 3.392e-06	3.627e+09	-9.371e+15	8.016e+24	2.126e+07	0	-1.5	0
 3.395e-06	3.599e+09	-9.412e+15	8.017e+24	2.126e+07	0	-1.5	0
 3.398e-06	3.571e+09	-9.444e+15	8.017e+24	2.126e+07	0	-1.5	0
 3.401e-06	3.542e+09	-9.468e+15	8.018e+24	2.126e+07	0	-1.5	0
 3.404e-06	3.514e+09	-9.486e+15	8.018e+24	2.126e+07	0	-1.5	0
 3.407e-06	3.486e+09	-9.496e+15	8.019e+24	2.126e+07	0	-1.5	0
  3.41e-06	3.457e+09	-9.5e+15	8.019e+24	2.126e+07	0	-1.5	0
 3.413e-06	3.429e+09	-9.499e+15	8.02e+24	2.126e+07	0	-1.5	0
 3.416e-06	3.4e+09	-9.491e+15	8.02e+24	2.126e+07	0	-1.5	0
 3.419e-06	3.372e+09	-9.479e+15	8.02e+24	2.126e+07	0	-1.5	0
 3.422e-06	3.343e+09	-9.463e+15	8.021e+24	2.126e+07	0	-1.5	0
 3.425e-06	3.315e+09	-9.441e+15	8.021e+24	2.126e+07	0	-1.5	0
 3.428e-06	3.287e+09	-9.416e+15	8.022e+24	2.126e+07	0	-1.5	0
 3.431e-06	3.258e+09	-9.387e+15	8.022e+24	2.126e+07	0	-1.5	0
 3.434e-06	3.23e+09	-9.355e+15	8.023e+24	2.126e+07	0	-1.5	0
 3.437e-06	3.202e+09	-9.32e+15	8.023e+24	2.126e+07	0	-1.5	0
  3.44e-06	3.174e+09	-9.281e+15	8.024e+24	2.126e+07	0	-1.5	0
 3.443e-06	3.147e+09	-9.24e+15	8.024e+24	2.126e+07	0	-1.5	0
 3.446e-06	3.119e+09	-9.197e+15	8.025e+24	2.126e+07	0	-1.5	0
 3.449e-06	3.091e+09	-9.151e+15	8.025e+24	2.126e+07	0	-1.5	0
 3.452e-06	3.064e+09	-9.103e+15	8.025e+24	2.126e+07	0	-1.5	0
 3.455e-06	3.037e+09	-9.053e+15	8.026e+24	2.126e+07	0	-1.5	0
 3.458e-06	3.01e+09	-9.001e+15	8.026e+24	2.126e+07	0	-1.5	0
 3.461e-06	2.983e+09	-8.948e+15	8.027e+24	2.126e+07	0	-1.5	0
 3.464e-06	2.956e+09	-8.893e+15	8.027e+24	2.126e+07	0	-1.5	0
 3.467e-06	2.929e+09	-8.837e+15	8.028e+24	2.126e+07	0	-1.5	0
  3.47e-06	2.903e+09	-8.78e+15	8.028e+24	2.126e+07	0	-1.5	0
 3.473e-06	2.877e+09	-8.722e+15	8.028e+24	2.126e+07	0	-1.5	0
 3.476e-06	2.851e+09	-8.662e+15	8.029e+24	2.126e+07	0	-1.5	0
 3.479e-06	2.825e+09	-8.602e+15	8.029e+24	2.126e+07	0	-1.5	0
 3.482e-06	2.799e+09	-8.541e+15	8.03e+24	2.126e+07	0	-1.5	0
 3.485e-06	2.773e+09	-8.48e+15	8.03e+24	2.126e+07	0	-1.5	0
 3.488e-06	2.748e+09	-8.418e+15	8.031e+24	2.126e+07	0	-1.5	0
 3.491e-06	2.723e+09	-8.355e+15	8.031e+24	2.126e+07	0	-1.5	0
 3.494e-06	2.698e+09	-8.292e+15	8.031e+24	2.126e+07	0	-1.5	0
 3.497e-06	2.673e+09	-8.228e+15	8.032e+24	2.126e+07	0	-1.5	0
   3.5e-06	2.649e+09	-8.164e+15	8.032e+24	2.126e+07	0	-1.5	0
 3.503e-06	2.624e+09	-8.1e+15	8.033e+24	2.126e+07	0	-1.5	0
 3.506e-06	2.6e+09	-8.036e+15	8.033e+24	2.126e+07	0	-1.5	0
 3.509e-06	2.576e+09	-7.972e+15	8.033e+24	2.126e+07	0	-1.5	0
 3.512e-06	2.552e+09	-7.907e+15	8.034e+24	2.126e+07	0	-1.5	0
 3.515e-06	2.529e+09	-7.842e+15	8.034e+24	2.126e+07	0	-1.5	0
 3.518e-06	2.505e+09	-7.778e+15	8.034e+24	2.126e+07	0	-1.5	0
 3.521e-06	2.482e+09	-7.713e+15	8.035e+24	2.126e+07	0	-1.5	0
 3.524e-06	2.459e+09	-7.649e+15	8.035e+24	2.126e+07	0	-1.5	0
 3.527e-06	2.436e+09	-7.584e+15	8.036e+24	2.126e+07	0	-1.5	0
  3.53e-06	2.413e+09	-7.52e+15	8.036e+24	2.126e+07	0	-1.5	0
 3.533e-06	2.391e+09	-7.456e+15	8.036e+24	2.126e+07	0	-1.5	0
 3.536e-06	2.369e+09	-7.392e+15	8.037e+24	2.126e+07	0	-1.5	0
 3.539e-06	2.347e+09	-7.328e+15	8.037e+24	2.126e+07	0	-1.5	0
 3.542e-06	2.325e+09	-7.265e+15	8.037e+24	2.126e+07	0	-1.5	0
 3.545e-06	2.303e+09	-7.201e+15	8.038e+24	2.126e+07	0	-1.5	0
 3.548e-06	2.281e+09	-7.138e+15	8.038e+24	2.126e+07	0	-1.5	0
 3.551e-06	2.26e+09	-7.076e+15	8.038e+24	2.126e+07	0	-1.5	0
 3.554e-06	2.239e+09	-7.013e+15	8.039e+24	2.126e+07	0	-1.5	0
 3.557e-06	2.218e+09	-6.951e+15	8.039e+24	2.126e+07	0	-1.5	0
  3.56e-06	2.197e+09	-6.889e+15	8.04e+24	2.126e+07	0	-1.5	0
 3.563e-06	2.177e+09	-6.828e+15	8.04e+24	2.126e+07	0	-1.5	0
 3.566e-06	2.156e+09	-6.767e+15	8.04e+24	2.126e+07	0	-1.5	0
 3.569e-06	2.136e+09	-6.706e+15	8.041e+24	2.126e+07	0	-1.5	0
 3.572e-06	2.116e+09	-6.646e+15	8.041e+24	2.126e+07	0	-1.5	0
 3.575e-06	2.096e+09	-6.586e+15	8.041e+24	2.126e+07	0	-1.5	0
 3.578e-06	2.077e+09	-6.526e+15	8.041e+24	2.126e+07	0	-1.5	0
 3.581e-06	2.057e+09	-6.467e+15	8.042e+24	2.126e+07	0	-1.5	0
 3.584e-06	2.038e+09	-6.408e+15	8.042e+24	2.126e+07	0	-1.5	0
 3.587e-06	2.019e+09	-6.35e+15	8.042e+24	2.126e+07	0	-1.5	0
  3.59e-06	2e+09	-6.292e+15	8.043e+24	2.126e+07	0	-1.5	0
 3.593e-06	1.981e+09	-6.235e+15	8.043e+24	2.126e+07	0	-1.5	0
 3.596e-06	1.962e+09	-6.178e+15	8.043e+24	2.126e+07	0	-1.5	0
 3.599e-06	1.944e+09	-6.121e+15	8.044e+24	2.126e+07	0	-1.5	0
 3.602e-06	1.925e+09	-6.065e+15	8.044e+24	2.126e+07	0	-1.5	0
 3.605e-06	1.907e+09	-6.009e+15	8.044e+24	2.126e+07	0	-1.5	0
 3.608e-06	1.889e+09	-5.954e+15	8.045e+24	2.126e+07	0	-1.5	0
 3.611e-06	1.872e+09	-5.899e+15	8.045e+24	2.126e+07	0	-1.5	0
 3.614e-06	1.854e+09	-5.844e+15	8.045e+24	2.126e+07	0	-1.5	0
 3.617e-06	1.837e+09	-5.79e+15	8.045e+24	2.126e+07	0	-1.5	0
  3.62e-06	1.819e+09	-5.737e+15	8.046e+24	2.126e+07	0	-1.5	0
 3.623e-06	1.802e+09	-5.684e+15	8.046e+24	2.126e+07	0	-1.5	0
 3.626e-06	1.785e+09	-5.631e+15	8.046e+24	2.126e+07	0	-1.5	0
 3.629e-06	1.768e+09	-5.579e+15	8.047e+24	2.126e+07	0	-1.5	0
 3.632e-06	1.752e+09	-5.527e+15	8.047e+24	2.126e+07	0	-1.5	0
 3.635e-06	1.735e+09	-5.475e+15	8.047e+24	2.126e+07	0	-1.5	0
 3.638e-06	1.719e+09	-5.424e+15	8.047e+24	2.126e+07	0	-1.5	0
 3.641e-06	1.703e+09	-5.374e+15	8.048e+24	2.126e+07	0	-1.5	0
 3.644e-06	1.687e+09	-5.324e+15	8.048e+24	2.126e+07	0	-1.5	0
 3.647e-06	1.671e+09	-5.274e+15	8.048e+24	2.126e+07	0	-1.5	0
  3.65e-06	1.655e+09	-5.225e+15	8.048e+24	2.126e+07	0	-1.5	0
 3.653e-06	1.639e+09	-5.176e+15	8.049e+24	2.126e+07	0	-1.5	0
 3.656e-06	1.624e+09	-5.128e+15	8.049e+24	2.126e+07	0	-1.5	0
 3.659e-06	1.609e+09	-5.08e+15	8.049e+24	2.126e+07	0	-1.5	0
 3.662e-06	1.593e+09	-5.032e+15	8.049e+24	2.126e+07	0	-1.5	0
 3.665e-06	1.578e+09	-4.985e+15	8.05e+24	2.126e+07	0	-1.5	0
 3.668e-06	1.564e+09	-4.938e+15	8.05e+24	2.126e+07	0	-1.5	0
 3.671e-06	1.549e+09	-4.892e+15	8.05e+24	2.126e+07	0	-1.5	0
 3.674e-06	1.534e+09	-4.846e+15	8.05e+24	2.126e+07	0	-1.5	0
 3.677e-06	1.52e+09	-4.801e+15	8.051e+24	2.126e+07	0	-1.5	0
  3.68e-06	1.505e+09	-4.756e+15	8.051e+24	2.126e+07	0	-1.5	0
 3.683e-06	1.491e+09	-4.711e+15	8.051e+24	2.126e+07	0	-1.5	0
 3.686e-06	1.477e+09	-4.667e+15	8.051e+24	2.126e+07	0	-1.5	0
 3.689e-06	1.463e+09	-4.623e+15	8.051e+24	2.126e+07	0	-1.5	0
 3.692e-06	1.449e+09	-4.58e+15	8.052e+24	2.126e+07	0	-1.5	0
 3.695e-06	1.436e+09	-4.537e+15	8.052e+24	2.126e+07	0	-1.5	0
 3.698e-06	1.422e+09	-4.494e+15	8.052e+24	2.126e+07	0	-1.5	0
 3.701e-06	1.409e+09	-4.452e+15	8.052e+24	2.126e+07	0	-1.5	0
 3.704e-06	1.395e+09	-4.41e+15	8.053e+24	2.126e+07	0	-1.5	0
